node_id,filtered_tilt,filtered_vibration,filtered_strain,status
NODE_01,0.2639,0.1677,0.0532,SAFE
NODE_01,0.2047,0.0875,0.0744,SAFE
NODE_01,0.1532,0.0725,0.0276,SAFE
NODE_01,0.1035,0.0807,0.0707,SAFE
NODE_01,0.1421,0.0771,0.137,SAFE
NODE_01,3.1834,0.5149,1.7644,WARNING
NODE_01,2.9473,0.9596,0.9948,WARNING
NODE_01,0.2124,0.031,0.1529,SAFE
NODE_01,0.2816,0.2528,0.1887,SAFE
NODE_01,0.0901,0.1502,0.13,SAFE
NODE_01,5.4533,5.0535,6.9305,DANGER
NODE_01,0.0791,0.2827,0.1766,SAFE
NODE_01,0.1092,0.2605,0.0042,SAFE
NODE_01,0.15,0.1816,0.1097,SAFE
NODE_01,0.2533,0.1239,0.0876,SAFE
NODE_01,0.0626,0.0927,0.1385,SAFE
NODE_01,3.057,0.9278,0.9434,WARNING
NODE_01,1.338,0.9339,0.462,WARNING
NODE_01,0.155,0.161,0.1692,SAFE
NODE_01,0.2763,0.14,0.1772,SAFE
NODE_01,3.4309,0.4353,0.5669,WARNING
NODE_01,0.1925,0.1078,0.1964,SAFE
NODE_01,0.2686,0.1503,0.1181,SAFE
NODE_01,0.2668,0.0467,0.1467,SAFE
NODE_01,1.1111,0.8381,1.0312,WARNING
NODE_01,0.0326,0.1563,0.0871,SAFE
NODE_01,9.0974,2.8188,4.74,DANGER
NODE_01,11.7857,3.8038,3.2431,DANGER
NODE_01,0.0229,0.2822,0.0821,SAFE
NODE_01,4.3098,5.604,5.3956,DANGER
NODE_01,0.0568,0.0286,0.1823,SAFE
NODE_01,0.1824,0.1014,0.029,SAFE
NODE_01,0.2025,0.2114,0.1386,SAFE
NODE_01,0.0395,0.2943,0.1437,SAFE
NODE_01,0.6981,0.6864,1.2864,WARNING
NODE_01,0.24,0.1999,0.1879,SAFE
NODE_01,0.1644,0.2402,0.1103,SAFE
NODE_01,0.5745,0.7352,0.6072,WARNING
NODE_01,0.152,0.2289,0.065,SAFE
NODE_01,0.2453,0.1383,0.1095,SAFE
NODE_01,0.2301,0.0889,0.0592,SAFE
NODE_01,0.9555,1.0348,1.0622,WARNING
NODE_01,0.2549,0.2746,0.0982,SAFE
NODE_01,0.1418,0.1609,0.1014,SAFE
NODE_01,0.0109,0.0316,0.1435,SAFE
NODE_01,0.1513,0.1236,0.1831,SAFE
NODE_01,0.2041,0.1649,0.1371,SAFE
NODE_01,0.253,0.2195,0.0108,SAFE
NODE_01,0.113,0.0506,0.1515,SAFE
NODE_01,0.2729,0.0537,0.0157,SAFE
NODE_01,3.0861,1.0037,1.0735,WARNING
NODE_01,1.9679,0.3881,1.0277,WARNING
NODE_01,0.1789,0.2476,0.079,SAFE
NODE_01,0.1619,0.2552,0.198,SAFE
NODE_01,10.904,3.4977,3.3389,DANGER
NODE_01,0.103,0.2919,0.1878,SAFE
NODE_01,0.0346,0.2081,0.1392,SAFE
NODE_01,5.0215,4.9018,3.8979,DANGER
NODE_01,0.2788,0.1099,0.1869,SAFE
NODE_01,0.2402,0.2943,0.171,SAFE
NODE_01,7.7253,1.603,7.9434,DANGER
NODE_01,0.1447,0.1828,0.0721,SAFE
NODE_01,0.28,0.1036,0.1623,SAFE
NODE_01,0.04,0.2284,0.0773,SAFE
NODE_01,0.2311,0.0798,0.099,SAFE
NODE_01,0.2529,0.1785,0.0139,SAFE
NODE_01,0.1202,0.2227,0.169,SAFE
NODE_01,0.0528,0.2332,0.1002,SAFE
NODE_01,3.2014,0.5659,0.9501,WARNING
NODE_01,2.1529,0.6547,0.521,WARNING
NODE_01,0.269,0.1522,0.0329,SAFE
NODE_01,0.0601,0.0962,0.0638,SAFE
NODE_01,0.0418,0.0238,0.1259,SAFE
NODE_01,0.0987,0.2677,0.092,SAFE
NODE_01,0.1003,0.2179,0.1227,SAFE
NODE_01,1.8468,0.6621,1.2913,WARNING
NODE_01,0.2677,0.0307,0.1631,SAFE
NODE_01,0.1884,0.0567,0.1422,SAFE
NODE_01,0.0934,0.2922,0.1548,SAFE
NODE_01,0.2199,0.2511,0.1307,SAFE
NODE_01,0.196,0.2364,0.118,SAFE
NODE_01,2.5976,0.5674,1.7877,WARNING
NODE_01,0.1189,0.0593,0.0508,SAFE
NODE_01,2.4979,0.4321,1.1425,WARNING
NODE_01,0.0795,0.011,0.0777,SAFE
NODE_01,0.2999,0.0446,0.1965,SAFE
NODE_01,2.6194,1.1422,1.5363,WARNING
NODE_01,1.8043,0.4461,1.4228,WARNING
NODE_01,0.7931,0.7263,1.557,WARNING
NODE_01,2.8267,0.9619,1.0482,WARNING
NODE_01,0.082,0.0159,0.045,SAFE
NODE_01,7.2289,2.9849,3.4642,DANGER
NODE_01,0.2446,0.0509,0.026,SAFE
NODE_01,0.2575,0.0881,0.0591,SAFE
NODE_01,0.1263,0.1437,0.0773,SAFE
NODE_01,0.0271,0.2219,0.0554,SAFE
NODE_01,0.2646,0.0546,0.165,SAFE
NODE_01,0.0893,0.1087,0.1818,SAFE
NODE_01,2.4341,0.6879,0.7811,WARNING
NODE_01,0.508,0.6717,0.7761,WARNING
NODE_01,0.2473,0.0454,0.1037,SAFE
NODE_01,0.1743,0.1331,0.031,SAFE
NODE_01,0.2022,0.0371,0.1636,SAFE
NODE_01,3.2112,0.5135,0.8779,WARNING
NODE_01,3.4337,0.4566,1.389,WARNING
NODE_01,0.1297,0.2594,0.1848,SAFE
NODE_01,0.2382,0.0493,0.1559,SAFE
NODE_01,0.0491,0.22,0.0676,SAFE
NODE_01,10.3387,5.3973,5.1881,DANGER
NODE_01,0.0326,0.1372,0.1307,SAFE
NODE_01,10.8962,2.7473,7.2672,DANGER
NODE_01,0.0215,0.2935,0.1701,SAFE
NODE_01,1.7144,0.6085,0.893,WARNING
NODE_01,0.2904,0.2239,0.1173,SAFE
NODE_01,0.0837,0.1368,0.0147,SAFE
NODE_01,0.0642,0.2835,0.0324,SAFE
NODE_01,0.0227,0.2471,0.1482,SAFE
NODE_01,0.1754,0.0243,0.1737,SAFE
NODE_01,6.9039,1.8278,3.9185,DANGER
NODE_01,0.0437,0.0124,0.1961,SAFE
NODE_01,0.1084,0.268,0.0948,SAFE
NODE_01,0.2772,0.0988,0.1335,SAFE
NODE_01,3.4077,0.4583,1.0033,WARNING
NODE_01,1.7506,1.1151,1.582,WARNING
NODE_01,9.4939,2.2258,4.044,DANGER
NODE_01,0.019,0.0622,0.1687,SAFE
NODE_01,9.8024,3.4996,5.2466,DANGER
NODE_01,0.1108,0.2789,0.0439,SAFE
NODE_01,14.5662,5.2134,4.1553,DANGER
NODE_01,3.2768,0.4195,0.7451,WARNING
NODE_01,0.0669,0.0341,0.0614,SAFE
NODE_01,3.2613,0.4039,0.887,WARNING
NODE_01,4.451,5.8367,3.2876,DANGER
NODE_01,0.1712,0.1512,0.1398,SAFE
NODE_01,1.6617,0.7039,1.5163,WARNING
NODE_01,0.0209,0.0355,0.069,SAFE
NODE_01,0.089,0.2575,0.0204,SAFE
NODE_01,8.5837,3.6464,3.6492,DANGER
NODE_01,0.1932,0.1155,0.122,SAFE
NODE_01,9.6512,4.0731,4.3334,DANGER
NODE_01,0.2702,0.1564,0.0984,SAFE
NODE_01,0.2411,0.1128,0.0677,SAFE
NODE_01,11.8409,4.6022,6.8008,DANGER
NODE_01,0.2034,0.0454,0.081,SAFE
NODE_01,1.071,0.5412,0.9806,WARNING
NODE_01,0.0912,0.0427,0.022,SAFE
NODE_01,0.0379,0.0527,0.1598,SAFE
NODE_01,10.0928,4.105,2.3872,DANGER
NODE_01,0.1718,0.288,0.0837,SAFE
NODE_01,0.0728,0.0279,0.1967,SAFE
NODE_01,0.0163,0.0482,0.0268,SAFE
NODE_01,0.1247,0.0964,0.1159,SAFE
NODE_01,0.0564,0.0132,0.0339,SAFE
NODE_01,0.1372,0.1069,0.147,SAFE
NODE_01,0.0061,0.1583,0.094,SAFE
NODE_01,0.0689,0.0161,0.0994,SAFE
NODE_01,0.1694,0.0639,0.1072,SAFE
NODE_01,0.0836,0.1531,0.1997,SAFE
NODE_01,0.5546,0.9671,0.5327,WARNING
NODE_01,0.194,0.202,0.1024,SAFE
NODE_01,0.0787,0.278,0.1754,SAFE
NODE_01,12.2306,5.4816,3.4326,DANGER
NODE_01,0.0044,0.2508,0.1808,SAFE
NODE_01,0.1364,0.2019,0.0938,SAFE
NODE_01,12.7399,4.3614,3.9566,DANGER
NODE_01,0.2108,0.1058,0.0688,SAFE
NODE_01,0.0043,0.0509,0.1997,SAFE
NODE_01,0.63,1.1676,1.3429,WARNING
NODE_01,2.9591,1.1943,0.7635,WARNING
NODE_01,0.0795,0.2632,0.122,SAFE
NODE_01,0.2401,0.0469,0.0365,SAFE
NODE_01,0.245,0.0253,0.1198,SAFE
NODE_01,0.1746,0.177,0.0793,SAFE
NODE_01,14.4763,5.7948,3.2993,DANGER
NODE_01,0.2391,0.2652,0.1135,SAFE
NODE_01,0.5859,0.9593,0.9642,WARNING
NODE_01,0.2068,0.0556,0.0651,SAFE
NODE_01,0.0082,0.0565,0.1084,SAFE
NODE_01,2.9393,0.6406,1.766,WARNING
NODE_01,0.0681,0.2648,0.145,SAFE
NODE_01,0.1833,0.2286,0.1323,SAFE
NODE_01,0.206,0.1607,0.003,SAFE
NODE_01,0.0026,0.2851,0.0525,SAFE
NODE_01,0.249,0.0982,0.0479,SAFE
NODE_01,0.0438,0.228,0.073,SAFE
NODE_01,0.1619,0.1049,0.0803,SAFE
NODE_01,0.1355,0.1234,0.0522,SAFE
NODE_01,1.8173,0.5003,1.6475,WARNING
NODE_01,2.7547,0.7989,0.6331,WARNING
NODE_01,0.1904,0.16,0.0572,SAFE
NODE_01,1.8514,0.4381,1.4714,WARNING
NODE_01,0.1746,0.2759,0.0301,SAFE
NODE_01,5.6302,4.4799,2.4459,DANGER
NODE_01,0.2923,0.0717,0.0699,SAFE
NODE_01,1.5608,1.1012,1.3757,WARNING
NODE_01,0.2816,0.1707,0.1231,SAFE
NODE_01,2.0333,0.4654,0.4691,WARNING
NODE_01,2.9572,0.8816,0.4616,WARNING
NODE_01,0.2466,0.0732,0.1002,SAFE
NODE_01,0.0767,0.0758,0.1921,SAFE
NODE_01,1.8525,0.7176,1.0687,WARNING
NODE_01,0.8608,1.1898,1.262,WARNING
NODE_01,0.2565,0.1065,0.042,SAFE
NODE_01,0.2006,0.0707,0.1873,SAFE
NODE_01,13.5101,5.339,4.5549,DANGER
NODE_01,0.2229,0.2993,0.1158,SAFE
NODE_01,0.1189,0.178,0.0857,SAFE
NODE_01,0.0452,0.1097,0.1606,SAFE
NODE_01,0.248,0.0364,0.1643,SAFE
NODE_01,1.7277,1.0212,0.8074,WARNING
NODE_01,0.2804,0.0602,0.1885,SAFE
NODE_01,0.1569,0.2364,0.1705,SAFE
NODE_01,3.0075,0.9764,1.0261,WARNING
NODE_01,0.2898,0.2791,0.0604,SAFE
NODE_01,2.4119,1.1753,1.5166,WARNING
NODE_01,0.1051,0.2996,0.1557,SAFE
NODE_01,3.115,0.9022,1.0855,WARNING
NODE_01,2.98,0.9725,1.7467,WARNING
NODE_01,0.0897,0.0135,0.0737,SAFE
NODE_01,0.1334,0.0719,0.0594,SAFE
NODE_01,0.2192,0.1997,0.1498,SAFE
NODE_01,0.035,0.0578,0.0743,SAFE
NODE_01,0.0184,0.0299,0.069,SAFE
NODE_01,0.6759,0.8654,0.9002,WARNING
NODE_01,0.6364,0.6969,1.5161,WARNING
NODE_01,0.0437,0.0862,0.1308,SAFE
NODE_01,0.1446,0.043,0.1212,SAFE
NODE_01,0.2488,0.2438,0.0739,SAFE
NODE_01,0.1561,0.2614,0.0637,SAFE
NODE_01,0.0276,0.0497,0.1077,SAFE
NODE_01,2.3237,0.5108,1.5918,WARNING
NODE_01,0.0314,0.2603,0.1415,SAFE
NODE_01,0.1669,0.1256,0.124,SAFE
NODE_01,0.2277,0.0655,0.1277,SAFE
NODE_01,0.2987,0.2117,0.0043,SAFE
NODE_01,13.8319,3.6441,3.7172,DANGER
NODE_01,0.225,0.1425,0.018,SAFE
NODE_01,0.1183,0.2768,0.197,SAFE
NODE_01,2.036,0.8863,0.4852,WARNING
NODE_01,0.1826,0.2959,0.1877,SAFE
NODE_01,0.1982,0.1319,0.0107,SAFE
NODE_01,0.1484,0.1802,0.1932,SAFE
NODE_01,1.0504,0.6368,0.9703,WARNING
NODE_01,2.0427,0.5025,1.7088,WARNING
NODE_01,0.0245,0.2807,0.0036,SAFE
NODE_01,0.0759,0.083,0.1331,SAFE
NODE_01,1.7309,0.4111,1.3047,WARNING
NODE_01,2.2163,0.9874,0.9595,WARNING
NODE_01,0.078,0.2117,0.0382,SAFE
NODE_01,0.2815,0.1533,0.1883,SAFE
NODE_01,0.2301,0.01,0.182,SAFE
NODE_01,0.1054,0.1671,0.0148,SAFE
NODE_01,1.3226,0.3689,1.5237,WARNING
NODE_01,0.2113,0.2524,0.0958,SAFE
NODE_01,0.1048,0.1737,0.1833,SAFE
NODE_01,0.1733,0.296,0.1881,SAFE
NODE_01,1.74,0.3528,0.8164,WARNING
NODE_01,14.2333,5.6872,4.6233,DANGER
NODE_01,0.0502,0.0188,0.0195,SAFE
NODE_01,7.0882,2.6364,7.1075,DANGER
NODE_01,1.9201,0.9371,1.0987,WARNING
NODE_01,0.0368,0.0578,0.1576,SAFE
NODE_01,4.3656,2.9597,4.3194,DANGER
NODE_01,0.1004,0.2412,0.069,SAFE
NODE_01,0.2402,0.0599,0.0679,SAFE
NODE_01,0.0466,0.1425,0.0201,SAFE
NODE_01,0.2424,0.2732,0.1328,SAFE
NODE_01,0.0713,0.185,0.0716,SAFE
NODE_01,0.0046,0.1037,0.0245,SAFE
NODE_01,0.1797,0.2951,0.1145,SAFE
NODE_01,1.9886,0.778,0.655,WARNING
NODE_01,0.1008,0.1145,0.0251,SAFE
NODE_01,0.2672,0.1701,0.0959,SAFE
NODE_01,2.2568,0.4869,0.7496,WARNING
NODE_01,0.1431,0.0375,0.1008,SAFE
NODE_01,0.0476,0.2565,0.1614,SAFE
NODE_01,0.2829,0.1511,0.1413,SAFE
NODE_01,3.4681,0.6258,1.2837,WARNING
NODE_01,0.0174,0.0683,0.0456,SAFE
NODE_01,8.1025,4.2364,3.1111,DANGER
NODE_01,0.0473,0.1659,0.1231,SAFE
NODE_01,0.1507,0.1802,0.1259,SAFE
NODE_01,0.2488,0.2064,0.1034,SAFE
NODE_01,0.0838,0.025,0.0803,SAFE
NODE_01,0.0278,0.2867,0.1746,SAFE
NODE_01,0.0128,0.2737,0.0347,SAFE
NODE_01,0.2598,0.0255,0.1746,SAFE
NODE_01,0.0945,0.1786,0.0742,SAFE
NODE_01,0.0911,0.0575,0.1191,SAFE
NODE_01,0.1174,0.288,0.033,SAFE
NODE_01,3.1039,1.1703,1.051,WARNING
NODE_01,0.2726,0.2693,0.105,SAFE
NODE_01,0.244,0.1085,0.0704,SAFE
NODE_01,2.0266,0.8546,0.9995,WARNING
NODE_01,0.1182,0.2633,0.1622,SAFE
NODE_01,0.2488,0.2406,0.1062,SAFE
NODE_01,0.2524,0.0113,0.1074,SAFE
NODE_01,0.1077,0.0576,0.1872,SAFE
NODE_01,0.0822,0.1543,0.0369,SAFE
NODE_01,0.2088,0.2105,0.1518,SAFE
NODE_01,0.2191,0.0381,0.1884,SAFE
NODE_01,0.2853,0.216,0.1492,SAFE
NODE_01,0.0477,0.1461,0.1546,SAFE
NODE_01,0.1833,0.0756,0.1027,SAFE
NODE_01,1.5686,0.6075,1.7187,WARNING
NODE_01,0.9846,0.3993,0.5277,WARNING
NODE_01,4.2831,3.467,5.5246,DANGER
NODE_01,0.2672,0.2442,0.0663,SAFE
NODE_01,0.0572,0.1751,0.0153,SAFE
NODE_01,0.0978,0.031,0.1661,SAFE
NODE_01,0.1094,0.026,0.0477,SAFE
NODE_01,0.0539,0.1783,0.0187,SAFE
NODE_01,0.2631,0.2353,0.1514,SAFE
NODE_01,0.212,0.2064,0.1736,SAFE
NODE_01,0.2233,0.0621,0.0923,SAFE
NODE_01,0.0415,0.1482,0.1148,SAFE
NODE_01,0.2738,0.1142,0.0737,SAFE
NODE_01,0.1033,0.2277,0.1228,SAFE
NODE_01,0.0378,0.1641,0.1312,SAFE
NODE_01,0.2675,0.1312,0.1275,SAFE
NODE_01,0.0615,0.2806,0.1299,SAFE
NODE_01,0.1402,0.04,0.1008,SAFE
NODE_01,1.697,0.7977,1.1218,WARNING
NODE_01,0.064,0.0485,0.0108,SAFE
NODE_01,2.9636,0.8845,0.406,WARNING
NODE_01,0.0862,0.1388,0.1597,SAFE
NODE_01,0.2371,0.2719,0.0346,SAFE
NODE_01,2.8455,1.0329,0.7005,WARNING
NODE_01,4.7333,4.9378,3.2695,DANGER
NODE_01,0.1809,0.0364,0.0621,SAFE
NODE_01,1.9833,0.6391,0.8877,WARNING
NODE_01,10.0765,4.6706,3.4768,DANGER
NODE_01,0.2044,0.151,0.0544,SAFE
NODE_01,0.1143,0.1807,0.0768,SAFE
NODE_01,0.1651,0.267,0.1857,SAFE
NODE_01,0.1779,0.1137,0.0667,SAFE
NODE_01,3.3248,0.6213,0.4914,WARNING
NODE_01,0.0291,0.0223,0.0684,SAFE
NODE_01,0.0037,0.0978,0.042,SAFE
NODE_01,0.2769,0.07,0.0061,SAFE
NODE_01,0.2039,0.2282,0.0726,SAFE
NODE_01,12.9239,2.9609,7.1783,DANGER
NODE_01,0.2962,0.0713,0.0566,SAFE
NODE_01,0.2563,0.1673,0.0994,SAFE
NODE_01,0.0853,0.2304,0.1687,SAFE
NODE_01,2.1818,1.0702,0.7529,WARNING
NODE_01,0.2134,0.164,0.0996,SAFE
NODE_01,0.2149,0.1717,0.139,SAFE
NODE_01,3.0345,0.8083,0.6715,WARNING
NODE_01,0.2726,0.2333,0.1282,SAFE
NODE_01,0.1569,0.1724,0.1766,SAFE
NODE_01,0.1253,0.2879,0.0529,SAFE
NODE_01,0.0325,0.1257,0.1148,SAFE
NODE_01,0.2728,0.1858,0.0595,SAFE
NODE_01,0.2466,0.0857,0.0051,SAFE
NODE_01,0.1309,0.0476,0.1441,SAFE
NODE_01,0.2688,0.2801,0.178,SAFE
NODE_01,0.1639,0.1366,0.1407,SAFE
NODE_01,0.2542,0.248,0.1827,SAFE
NODE_01,0.0875,0.2852,0.1048,SAFE
NODE_01,3.3278,0.3923,1.0486,WARNING
NODE_01,0.107,0.2155,0.1108,SAFE
NODE_01,0.0206,0.067,0.1686,SAFE
NODE_01,1.4229,0.7938,0.5207,WARNING
NODE_01,0.6695,0.9428,1.4941,WARNING
NODE_01,2.3325,1.1391,1.7202,WARNING
NODE_01,0.9052,0.8778,0.4976,WARNING
NODE_01,2.6384,0.9456,1.6218,WARNING
NODE_01,0.1868,0.0949,0.0782,SAFE
NODE_01,2.0224,0.5148,0.4119,WARNING
NODE_01,0.299,0.1919,0.1238,SAFE
NODE_01,0.1311,0.1887,0.1851,SAFE
NODE_01,0.2202,0.16,0.1688,SAFE
NODE_01,0.2524,0.1083,0.1994,SAFE
NODE_01,9.4949,1.5914,4.8498,DANGER
NODE_01,0.1137,0.2625,0.1305,SAFE
NODE_01,0.0737,0.1308,0.1605,SAFE
NODE_01,0.1878,0.1773,0.0139,SAFE
NODE_01,1.7421,0.8816,1.5307,WARNING
NODE_01,0.1711,0.1307,0.1809,SAFE
NODE_01,0.2313,0.1104,0.1481,SAFE
NODE_01,0.2132,0.2319,0.1542,SAFE
NODE_01,0.0531,0.1481,0.1754,SAFE
NODE_01,1.0938,0.848,0.5253,WARNING
NODE_01,0.1575,0.2136,0.0792,SAFE
NODE_01,2.8136,0.8491,1.002,WARNING
NODE_01,0.1824,0.0126,0.0026,SAFE
NODE_01,0.209,0.1629,0.1781,SAFE
NODE_01,0.0999,0.1355,0.1945,SAFE
NODE_01,0.1778,0.0835,0.0899,SAFE
NODE_01,3.4902,0.7683,1.0432,WARNING
NODE_01,1.268,0.4311,1.161,WARNING
NODE_01,0.0897,0.2315,0.0757,SAFE
NODE_01,10.3628,5.5274,7.3826,DANGER
NODE_01,0.2511,0.1786,0.0175,SAFE
NODE_01,0.0291,0.1905,0.1339,SAFE
NODE_01,0.0887,0.2264,0.1745,SAFE
NODE_01,1.8473,0.3762,0.7278,WARNING
NODE_01,0.2074,0.0713,0.142,SAFE
NODE_01,0.1993,0.2822,0.0982,SAFE
NODE_01,0.0073,0.1104,0.1434,SAFE
NODE_01,0.2582,0.0413,0.1221,SAFE
NODE_01,0.0744,0.1343,0.0136,SAFE
NODE_01,9.8807,2.1208,4.092,DANGER
NODE_01,0.0404,0.0461,0.0761,SAFE
NODE_01,2.1057,0.6552,0.4136,WARNING
NODE_01,0.5015,0.8831,1.1914,WARNING
NODE_01,2.7102,0.3597,0.5407,WARNING
NODE_01,0.2348,0.1033,0.1692,SAFE
NODE_01,0.0035,0.0728,0.1128,SAFE
NODE_01,0.1759,0.1085,0.0186,SAFE
NODE_01,0.1197,0.0503,0.1186,SAFE
NODE_01,0.1429,0.0576,0.0138,SAFE
NODE_01,0.037,0.2266,0.168,SAFE
NODE_01,0.0568,0.0869,0.1126,SAFE
NODE_01,0.0798,0.2067,0.0302,SAFE
NODE_01,0.2867,0.0136,0.1884,SAFE
NODE_01,0.0513,0.1865,0.1251,SAFE
NODE_01,2.3045,0.3862,0.5456,WARNING
NODE_01,0.0952,0.1509,0.0414,SAFE
NODE_01,0.0215,0.0256,0.1686,SAFE
NODE_01,5.6585,3.1415,2.3439,DANGER
NODE_01,0.6403,0.4109,1.0204,WARNING
NODE_01,0.0259,0.1652,0.0932,SAFE
NODE_01,0.9365,0.488,1.0403,WARNING
NODE_01,0.2387,0.1009,0.175,SAFE
NODE_01,0.1521,0.1457,0.1132,SAFE
NODE_01,0.0441,0.2275,0.1843,SAFE
NODE_01,0.1078,0.1755,0.1416,SAFE
NODE_01,0.0791,0.0885,0.0269,SAFE
NODE_01,0.1347,0.0371,0.1079,SAFE
NODE_01,0.1811,0.0377,0.0283,SAFE
NODE_01,0.1892,0.0156,0.0812,SAFE
NODE_01,0.0738,0.1426,0.0933,SAFE
NODE_01,0.162,0.1352,0.1769,SAFE
NODE_01,0.2913,0.284,0.187,SAFE
NODE_01,0.098,0.2474,0.1457,SAFE
NODE_01,0.2384,0.1844,0.0859,SAFE
NODE_01,0.2221,0.0692,0.0679,SAFE
NODE_01,0.0509,0.2028,0.0201,SAFE
NODE_01,0.567,1.0475,1.3984,WARNING
NODE_01,0.0573,0.166,0.102,SAFE
NODE_01,8.8676,5.2541,3.9432,DANGER
NODE_01,3.2799,0.4881,0.8324,WARNING
NODE_01,0.2884,0.0963,0.0608,SAFE
NODE_01,3.4913,0.4889,1.7342,WARNING
NODE_01,0.2998,0.0633,0.1687,SAFE
NODE_01,0.2295,0.2677,0.1006,SAFE
NODE_01,0.2586,0.2089,0.0151,SAFE
NODE_01,0.1412,0.2319,0.1808,SAFE
NODE_01,0.0473,0.1287,0.1431,SAFE
NODE_01,0.2694,0.0788,0.0182,SAFE
NODE_01,0.1384,0.0317,0.0188,SAFE
NODE_01,2.1235,1.0123,1.7406,WARNING
NODE_01,0.0409,0.1994,0.0436,SAFE
NODE_01,0.0227,0.0451,0.0478,SAFE
NODE_01,0.2434,0.0794,0.0948,SAFE
NODE_01,0.293,0.0747,0.1867,SAFE
NODE_01,0.1602,0.2199,0.0359,SAFE
NODE_01,0.7256,0.8772,1.5693,WARNING
NODE_01,0.281,0.0239,0.1508,SAFE
NODE_01,0.249,0.2367,0.0254,SAFE
NODE_01,0.2079,0.1329,0.0458,SAFE
NODE_01,0.0033,0.0526,0.1845,SAFE
NODE_01,0.0584,0.0448,0.1568,SAFE
NODE_01,0.2584,0.0907,0.0237,SAFE
NODE_01,0.2516,0.217,0.0692,SAFE
NODE_01,2.55,0.5324,1.7283,WARNING
NODE_01,0.0838,0.0414,0.0733,SAFE
NODE_01,0.1629,0.0103,0.1369,SAFE
NODE_01,0.0907,0.1929,0.063,SAFE
NODE_01,0.0587,0.1597,0.1865,SAFE
NODE_01,0.2745,0.1532,0.0548,SAFE
NODE_01,0.1258,0.2577,0.1982,SAFE
NODE_01,2.3789,1.0891,1.6888,WARNING
NODE_01,10.8558,5.5975,2.658,DANGER
NODE_01,0.1218,0.0596,0.0148,SAFE
NODE_01,0.0874,0.2004,0.0564,SAFE
NODE_01,0.0527,0.2265,0.1233,SAFE
NODE_01,0.0926,0.0442,0.1285,SAFE
NODE_01,0.2506,0.2337,0.1068,SAFE
NODE_01,0.0563,0.1513,0.0048,SAFE
NODE_01,0.2526,0.1062,0.0064,SAFE
NODE_01,7.2925,4.3377,3.6849,DANGER
NODE_01,0.0722,0.1243,0.016,SAFE
NODE_01,0.1087,0.2095,0.0372,SAFE
NODE_01,0.1136,0.0927,0.0995,SAFE
NODE_01,0.2296,0.1545,0.1667,SAFE
NODE_01,0.2799,0.1376,0.0705,SAFE
NODE_01,0.296,0.0478,0.1871,SAFE
NODE_01,0.2916,0.0466,0.114,SAFE
NODE_01,0.2385,0.0557,0.0039,SAFE
NODE_01,0.1345,0.2641,0.1063,SAFE
NODE_01,0.263,0.2312,0.1071,SAFE
NODE_01,0.1549,0.089,0.128,SAFE
NODE_01,0.279,0.1283,0.0382,SAFE
NODE_01,0.2991,0.2561,0.1869,SAFE
NODE_01,0.1939,0.2411,0.1852,SAFE
NODE_01,2.7259,0.6712,1.3787,WARNING
NODE_01,0.1602,0.2127,0.0369,SAFE
NODE_01,0.1114,0.0911,0.1106,SAFE
NODE_01,3.423,0.5397,0.4805,WARNING
NODE_01,2.8241,0.679,1.6758,WARNING
NODE_01,0.0051,0.1577,0.0932,SAFE
NODE_01,1.4889,0.8405,1.1888,WARNING
NODE_01,0.146,0.2508,0.1495,SAFE
NODE_01,3.0801,0.6583,1.3168,WARNING
NODE_01,0.2565,0.265,0.1366,SAFE
NODE_01,0.2025,0.1577,0.1303,SAFE
NODE_01,0.1153,0.1567,0.0698,SAFE
NODE_01,2.6581,0.6568,0.5525,WARNING
NODE_01,1.1935,0.8232,1.662,WARNING
NODE_01,2.1557,1.1324,1.1863,WARNING
NODE_01,0.026,0.2899,0.1847,SAFE
NODE_01,1.9434,0.8198,1.5024,WARNING
NODE_01,0.168,0.1368,0.0347,SAFE
NODE_01,0.2905,0.2572,0.1202,SAFE
NODE_01,1.5434,0.6073,0.6938,WARNING
NODE_01,0.2187,0.0899,0.1722,SAFE
NODE_01,0.0114,0.1389,0.1981,SAFE
NODE_01,0.1349,0.2848,0.1061,SAFE
NODE_01,0.1941,0.1483,0.0442,SAFE
NODE_01,2.8267,1.0919,1.3845,WARNING
NODE_01,0.7442,0.5937,0.7227,WARNING
NODE_01,0.2573,0.17,0.122,SAFE
NODE_01,0.1344,0.0403,0.051,SAFE
NODE_01,0.2422,0.1329,0.0615,SAFE
NODE_01,0.2993,0.1813,0.0984,SAFE
NODE_01,0.2425,0.0347,0.1475,SAFE
NODE_01,0.2386,0.1071,0.1007,SAFE
NODE_01,0.112,0.2746,0.0091,SAFE
NODE_01,8.1437,1.5358,5.845,DANGER
NODE_01,0.0824,0.0895,0.0483,SAFE
NODE_01,0.099,0.0991,0.0526,SAFE
NODE_01,0.2352,0.1042,0.1126,SAFE
NODE_01,0.2361,0.2875,0.1396,SAFE
NODE_01,0.0738,0.0478,0.1249,SAFE
NODE_01,1.8091,1.1013,1.3296,WARNING
NODE_01,0.7836,0.6666,1.5171,WARNING
NODE_01,0.1043,0.0164,0.1689,SAFE
NODE_01,0.2072,0.0649,0.1386,SAFE
NODE_01,0.1935,0.2648,0.0176,SAFE
NODE_01,0.1264,0.0709,0.1708,SAFE
NODE_01,0.16,0.2111,0.0174,SAFE
